kepid,kepoi_name,koi_period,koi_time0bk,koi_duration,label
7430876,K03193.01,32.6122381,144.55067,2.886,0
4843592,K04683.01,0.967073359,131.604602,2.4875,0
9602775,K04684.01,3.5564279,133.5377,6.998,0
8955709,K04471.01,0.942997994,132.24469,1.1658,0
7031430,K04472.01,0.566796775,131.83811,5.471,0
7133294,K04473.01,13.6471211,132.2552,8.331,1
4381429,K04474.01,16.473474,142.68604,4.201,1
11912916,K04475.01,3.74788322,134.17324,3.45,0
12108293,K04540.01,0.705455349,131.67764,2.469,0
5301093,K07724.01,488.67353,519.7805,12.35,0
9640946,K04542.01,1.08906057,132.0391,2.743,0
9776186,K04543.01,1.48922187,132.3722,1.882,0
9752973,K03162.01,0.716709761,132.05103,0.6969,0
8044600,K04612.01,4.1083812,134.8932,3.279,0
10220837,K04613.01,1.962282625,131.53585,1.45,1
10991239,K03178.01,0.523629052,131.63487,3.443,0
9345819,K04615.01,1.04588635,131.9887,2.833,0
9180566,K04616.01,51.31346091,162.7018814,3.94,0
11092040,K04687.01,419.92898,134.7701,14.55,0
4851145,K04688.01,1.23521458,131.9681,0.918,0
10292540,K04689.01,1.085229874,132.10036,0.652,0
3732894,K04476.01,1.540379557,132.00637,2.026,0
6278762,K03158.01,3.60011712,133.25983,2.396,1
6276791,K04477.02,9.32867952,135.87513,1.572,1
8636600,K04478.01,6.38671206,131.52991,1.201,1
10220950,K04544.01,158.348345,260.2924,10.55,0
10342316,K04547.01,0.93376962,132.4211,7.023,0
5305399,K07725.01,322.48381,189.1585,22.99,0
12021811,K04905.01,0.739404894,131.69907,1.753,0
3962684,K04908.01,25.949641315,148.9825267,11.6411,0
4730442,K07702.01,1.71051215,131.65812,1.284,0
9447166,K03296.01,62.869463,166.0137,6.842,1
9643043,K03297.01,84.8062818,192.37227,9.0006,0
8151055,K03298.01,29.9632816,149.94353,2.6,1
7177555,K03299.01,17.99643716,134.910537,4.164,0
3348082,K01196.02,11.63486009,140.50071,5.466,1
10615440,K04765.01,10.8118317,137.13426,2.627,1
5802292,K04767.01,1.208528832,131.97963,1.336,0
5126932,K07718.01,208.18711785,146.5337609,2.5404,0
10034146,K04835.01,0.93198504,131.62897,2.0472,0
4175105,K04836.01,0.60818508,131.62275,0.909,0
2437897,K04909.01,1.65320144,132.40988,1.525,0
9307966,K04910.01,3.37487541,132.48977,3.085,0
5556726,K03223.01,0.962825082,132.21375,2.8464,0
2554853,K04911.01,309.494217,375.9225,13.716,0
7889486,K03300.01,24.2382519,136.62118,2.703,0
7889486,K03300.02,24.2416103,155.0323,5.137,0
8233802,K03302.01,69.3788597,154.19137,3.807,0
7510820,K03303.01,29.3493852,148.46564,4.313,1
6116035,K04769.01,449.57274,153.3061,9.328,0
8958359,K04770.01,245.059374,301.678,9.549,0
7983117,K03214.01,11.49500229,141.27511,7.602,1
5480884,K04841.01,0.708726708,132.08629,0.753,0
12506417,K04842.01,283.72675,392.671,15.49,0
10187563,K04843.01,373.60683,246.5809,8.752,0
5544450,K03226.01,4.29388808,133.51002,3.618,0
9307105,K03304.01,13.5437884,135.27623,5.7076,0
6880517,K03305.01,65.6491001,174.79319,7.298,1
6615511,K03306.01,25.1593389,153.0404,5.198,1
3632089,K03308.01,31.7787564,136.76929,8.093,1
9959494,K03205.01,1.332568744,132.04697,3.755,0
8397947,K04772.02,9.0194714,139.9234,5.92,1
11456405,K04845.01,0.814278961,131.64806,2.087,0
4544684,K04847.01,2.1890751,132.09378,2.365,0
8975368,K03227.01,2.42649862,133.70347,2.014,0
9291039,K03230.01,8.80854183,134.02712,34.7564,0
5168498,K07719.01,219.74735,239.9455,22.48,0
10489539,K03231.01,19.7639874,134.17,12.319,0
9569711,K03232.01,6.05919881,133.67437,1.365,1
12314973,K00279.03,7.5143967,136.1851,4.865,1
3348082,K01196.03,33.1981761,142.09873,4.709,1
3632089,K03308.02,5.32784157,133.55005,4.696,1
12735830,K03311.01,31.827649,134.59995,1.639,1
6592335,K04777.01,0.824000125,131.80421,0.855,1
5651829,K04778.01,0.772152075,132.2074,1.78,0
9094763,K04779.01,1.08469871,131.7376,4.077,0
10338279,K03216.01,5.660274452,134.46727,0.9077,0
4851239,K04851.01,1.23512429,132.00059,4.22,0
5009688,K07713.01,1.381257093,131.84079,1.125,0
10057494,K03234.01,2.41810158,132.38894,2.144,1
6587796,K03237.01,33.4203001,159.1401,5.307,1
9489953,K03238.01,58.3437362,169.90401,22.482,0
5305240,K03239.01,1.070982122,131.98355,1.255,0
9838060,K03314.01,23.81578356,141.84883,3.7591,0
8554701,K03315.01,31.1748311,159.10049,3.79,1
5389632,K07726.01,0.474811162,132.20477,1.169,0
9031209,K03316.01,47.0568476,161.05864,5.2232,1
5951416,K04781.01,367.73299,302.3576,10.158,0
4645833,K04783.01,0.743495989,132.18904,2.255,0
8940918,K04784.01,1.405887031,132.01147,1.184,0
9827596,K04855.01,1.45728997,131.5882,3.582,0
6206559,K03240.01,1.245331397,132.22902,2.566,0
5024429,K07714.01,1.52593737,132.6849,1.958,0
9532117,K03241.01,8.21429932,135.00609,3.099,0
6928906,K03242.01,1.54945486,132.47682,6.698,0
9821151,K03243.01,8.42943991,132.29198,2.441,0
8073705,K03245.01,10.60052083,132.98523,4.509,1
8330548,K01132.02,0.9570701,131.7767386,2.75,0
4271474,K03324.01,21.8634638,145.2419,3.542,1
5130983,K03325.01,86.4392931,144.58294,6.534,0
11497958,K01422.04,63.3354719,162.6161,3.651,1
11093538,K03326.01,14.77820911,144.09725,5.395,0
11044779,K03327.01,15.60862948,144.30211,6.6957,0
6438379,K04785.01,389.14115,309.5721,7.93,0
9145415,K04786.01,365.78863,187.5436,12.76,0
4545926,K04787.01,2.4826619,133.78028,2.115,0
9396760,K04788.01,2.17811908,132.02334,1.468,0
5119619,K04789.01,1.11205787,132.01568,1.459,0
9582496,K04858.01,224.447413,293.1378,4.986,0
3343281,K04860.01,21.8660922,138.517,2.03,0
2573108,K03217.01,5.09506,132.4511,5.73,0
9885417,K03246.01,0.689967868,131.63498,1.1688,1
3336476,K03247.01,1.89132292,132.6489,5.607,0
9083564,K03249.01,0.918420801,131.58576,3.533,0
7335713,K03250.01,0.573709256,131.93854,1.4932,0
8331612,K03318.01,13.8353959,134.3082,4.961,1
5185765,K07720.01,46.9434911,176.32544,1.368,0
5965819,K03319.01,19.5906103,144.65969,6.745,1
5965819,K03319.02,8.23983041,137.75528,5.619,1
11294883,K04791.01,427.65334,136.2622,11.17,0
3832474,K00806.05,412.041857,354.8569,5.572,0
5471566,K04863.01,0.9628348,132.1907,2.259,0
5814013,K04865.01,1.57017249,132.1034,2.257,0
7117355,K04866.01,0.566798364,131.81891,3.172,0
5653072,K03252.01,3.22452656,132.50118,5.156,0
2707985,K03253.01,1.89127438,132.68059,4.491,0
9899141,K03254.01,1.33256944,132.05502,3.89,0
8183288,K03255.01,66.6504521,171.18229,5.744,1
11305996,K03256.01,55.7002642,152.6957,4.285,0
5965819,K03319.03,3.54553077,132.37486,4.143,1
6859801,K03321.01,10.882416555,132.677164,5.4674,0
7767733,K03322.01,25.19830439,142.2240343,5.1942,0
5201593,K07721.01,0.50727675,131.77681,2.32,0
9007609,K04795.01,1.316398648,132.2998,1.169,0
11038580,K04796.01,419.4596,275.458,13.53,0
9509223,K04867.01,14.2005007,135.7279,5.232,0
6720773,K04868.01,1.318347743,132.7886,0.871,0
8056651,K04869.01,5.5834987,132.562,2.484,0
4665991,K04870.01,1.12401084,131.64952,3.052,0
10191036,K03218.01,1.21374652,131.735,3.371,0
8280511,K01151.03,5.24970432,135.46911,2.746,1
10420301,K03257.01,45.4333769,172.93877,6.351,0
12156174,K03260.01,56.6746666,160.44836,5.516,1
4634135,K03328.01,63.9005941,189.47344,8.2789,0
4736644,K03330.01,16.2951259,144.80425,3.678,1
5876805,K03331.01,18.173045009,355.230984,10.9113,0
5818068,K03332.01,14.12678065,137.90377,5.9303,0
10139390,K04798.01,358.56462,151.8698,11.64,0
5273713,K07722.01,1.337561836,132.14597,1.575,0
3526331,K04800.01,2.23755641,133.0574,2.089,0
11496490,K04872.01,1.035268597,131.73249,0.5663,0
1430305,K04873.01,359.3259,431.3267,9.836,0
7117549,K04874.01,0.566805268,131.8224,3.721,0
12055539,K03261.01,12.27057043,137.57434,3.002,1
12056139,K03262.01,13.2274753,137.71768,6.356,1
4774646,K07707.01,0.559517155,132.07411,0.596,0
10030778,K03265.01,29.47316279,154.89251,6.4327,0
7870282,K04732.01,0.580725004,131.73303,2.071,0
11153259,K03200.01,1.94468659,133.2347,18.22,0
9021075,K04733.01,7.28116667,132.7518,2.716,1
5783938,K04734.01,383.10017,286.3372,8.8,0
3445812,K04802.01,0.605556082,132.02856,1.2399,0
4473613,K04803.01,4.36125889,132.53228,2.174,1
8960918,K04805.01,1.19087362,131.71838,1.785,0
4647662,K04806.01,1.06484622,131.5817,3.287,0
9822284,K04807.01,0.969824139,132.28429,0.783,0
8940700,K04876.01,190.60563,229.5171,14.33,0
9850966,K04879.01,8.480305,135.8796,6.19,0
8747009,K04880.01,410.11676,328.2965,13.97,0
8826007,K03266.01,54.5091549,140.82739,5.125,1
8620402,K03267.01,14.1959621,137.01221,3.605,1
8379021,K03268.01,11.52482874,134.08163,1.724,0
8104030,K03269.01,46.84008579,164.134422,3.8198,0
5282477,K04736.01,0.992798625,131.70889,3.5065,0
6681546,K04738.01,186.72243,308.6018,13.35,0
6421137,K04739.01,118.4039,195.109,5.593,0
9893278,K04740.01,182.281992,159.6829,8.828,0
4548162,K04809.01,10.0102876,131.8186,5.33,0
7293937,K03211.01,1.366964704,132.195909,2.3181,0
8043721,K04812.01,0.77957913,131.7173,2.457,0
7985733,K03219.01,0.544561598,131.94532,1.6053,0
6522824,K04882.01,17.4453133,135.7562,5.14,0
6802536,K04883.01,2.9788702,133.5035183,9.3,0
4750341,K04884.01,1.97515457,132.6578,2.633,0
6612327,K03270.01,21.993112,131.68608,8.616,0
7285757,K03271.01,19.5489666,149.78882,1.78,1
5211922,K03273.01,27.6853358,132.70397,4.661,0
5280587,K03274.01,35.6225528,141.4514,4.845,1
8129005,K04741.01,7.1403113,137.9994,5.891,0
4840156,K07709.01,2.69487041,131.59964,2.553,0
4138008,K04742.01,112.303136,230.4383,5.869,1
6468904,K04743.01,49.5387264,132.50072,2.238,0
5709906,K04744.01,3.39155966,134.1211,3.87,0
9777556,K04814.01,1.33254897,132.0549,3.083,0
10753922,K04816.01,18.2260472,133.5798,3.664,0
5980061,K04817.01,0.630539713,131.99124,1.7407,0
4059887,K04887.01,1.018347376,131.69633,4.386,0
8288741,K04888.01,0.659299289,131.738727,0.6908,0
6852354,K04889.01,101.97435125,163.8034772,2.34,0
5816811,K01042.02,4.45540935,134.4555812,4.14,0
5303346,K03275.01,37.32483952,143.0389,6.9676,0
3858879,K03276.01,25.951984,148.92323,20.585,0
3120904,K03277.01,42.9136635,139.88848,5.227,1
3342467,K03278.01,88.1804682,209.15533,5.033,0
11757451,K04745.01,177.668663,264.2428,9.298,1
2711597,K04746.01,0.98041685,131.78321,0.919,0
8047428,K04747.01,92.263742,146.4247,8.605,1
11513486,K04748.01,6.64754478,137.13371,1.961,1
4851283,K07710.01,1.23517588,131.9561,5.476,0
5024138,K04819.01,0.416995408,132.21942,0.8928,0
9086001,K04821.01,256.52387,366.9377,9.07,0
4927734,K03212.01,3.0001191,132.9097,6.61,0
11189311,K03220.01,81.4160138,160.86387,14.175,1
10031918,K04894.01,8.5900471,131.9816,3.463,0
5276332,K07723.01,357.82544,255.208,9.12,0
3544640,K03279.01,30.8278245,143.1448,4.214,1
10653179,K03280.01,47.1607932,150.25797,4.003,1
12066569,K03282.01,49.2768448,157.02073,3.787,1
6497146,K03284.01,35.2330694,135.36477,3.674,1
8625813,K03285.01,45.3965379,136.9486,3.826,0
4651399,K07698.01,508.807642,368.34861,4.495,0
9953575,K04751.01,362.69427,154.1124,9.7,0
7887890,K04752.01,370.35639,425.9854,12.75,0
4544628,K04753.01,0.729724346,132.04276,2.699,0
7052511,K04824.01,0.821472455,132.3003,2.433,0
4764774,K04825.01,1.29019586,132.11311,3.741,0
9910828,K04897.01,8.48032079,135.85214,5.791,0
11867608,K04899.01,227.6258,143.8206,9.47,0
8016691,K03286.01,18.1373788,136.8106,3.844,1
6584273,K03287.01,51.1104797,143.77855,7.712,1
5768816,K03288.01,47.9869119,160.65401,5.342,1
3644071,K01192.02,359.047933,295.76934,16.637,0
5360974,K03289.01,29.8042694,150.6786,3.107,0
4670267,K07699.01,1.003049079,132.372429,7.9657,0
7435780,K04757.01,0.933157032,132.35981,2.614,0
8938937,K04758.01,37.1083458,166.2453,4.112,0
10556180,K04828.01,1.02104719,131.5654,6.39,0
12401132,K04829.02,12.083457,134.475,3.536,0
8308070,K04830.01,401.5907,172.2086,14.77,0
6956136,K03221.01,53.912783631,132.2733337,44.0504,0
10661917,K04901.01,1.23142395,131.7651,2.186,0
7799701,K04903.01,386.828262,177.56829,5.045,0
6233483,K03291.01,15.8733803,135.62779,7.4672,0
5392871,K03292.01,42.3991752,151.96105,7.251,0
3858851,K03293.01,25.95198823,154.88102,14.602,0
3858917,K03294.01,25.9522401,148.91634,20.813,0
4466356,K03295.01,14.12809896,137.11989,2.326,0
9474232,K04760.01,13.6917833,133.78898,4.198,0
3859151,K04761.01,25.95633,154.7054,26.34,0
11456279,K03204.01,0.572937573,131.69432,2.576,0
5398002,K03213.01,14.15849823,134.0065,46.356,0
6680911,K04831.01,207.471349,254.0825,7.469,0
10356124,K04832.01,12.3748247,138.0615,90.01,0
6286161,K03501.01,14.541781166,144.269401,9.1151,0
5385471,K03502.01,12.4261177,141.51156,28.5357,0
6368175,K03503.01,21.1876185,148.8101,3.69,1
5471158,K03504.01,12.42560404,141.5345371,23.9402,0
4847843,K03505.01,30.9604688,156.1377,14.992,0
5120225,K07717.01,1.041619932,131.836717,8.1218,0
9656543,K03588.01,2.544594443,135.040236,3.21373,0
10751515,K03589.01,56.40651043,138.309825,18.4332,0
3348093,K03590.01,7.964400574,131.563644,4.4761,0
6182846,K03591.01,6.399101307,134.702264,4.7439,0
4939346,K01873.02,34.9168399,157.6693,7.343,1
6442602,K07778.01,0.56678228,131.8571,4.725,0
9851126,K03592.01,8.480303653,135.854594,7.48907,0
11455428,K03365.01,22.1270885,144.93039,4.472,1
10484409,K03366.01,10.6784787,140.159,2.307,0
5796185,K03369.01,42.559265547,161.57039,3.36626,0
3945802,K03435.01,24.2157996,133.4661,4.359,0
6265665,K03436.01,44.2018402,163.21471,4.949,1
4645174,K03437.01,15.0330623,131.89493,6.326,1
8719419,K03506.01,12.62530918,140.0602,3.163,0
9028474,K03510.01,124.93576738,177.686517,7.5608,0
4349442,K01803.02,12.720298433,140.3669017,2.4599,0
3644542,K03511.01,119.67980316,176.106325,32.1928,0
6182849,K03512.01,6.399107136,134.7016363,5.21981,0
9851142,K03513.01,8.480304281,135.854534,7.46159,0
3442054,K03593.01,117.6813778,147.206961,12.7591,0
4079530,K03594.01,17.72722648,144.070402,4.1376,0
6445531,K07779.01,1.71024931,131.6423,2.833,0
10677186,K03595.01,100.40132734,216.083194,9.7436,0
9025914,K03596.01,11.320287875,131.803042,4.82219,0
9366988,K03597.01,1.219034103,132.100694,2.4494,0
11657614,K03370.02,5.94228603,133.804,2.169,1
9785921,K03372.01,26.7575866,137.28717,5.858,1
3102000,K03373.01,57.0599992,164.25706,7.463,0
6599975,K03438.01,14.5565618,141.03671,4.554,1
8266276,K01731.02,0.837898153,131.98187,2.104,0
5887316,K07747.01,0.603086711,131.664075,1.0869,0
4282191,K03439.01,41.7084063,153.53793,8.567,1
3559860,K03440.01,33.0257179,161.01,6.032,1
10651945,K03441.01,25.366990665,138.8144224,5.9556,0
7117003,K03514.01,428.32173928,276.530352,40.5992,0
3240159,K03515.01,82.137609997,196.1225133,6.11904,0
6147851,K07766.01,3.06026014,132.762,2.545,0
9658118,K03516.01,24.0612744,138.38747,19.9438,0
7132542,K03517.01,66.36099916,168.379642,20.0614,0
8589754,K03518.01,8.939461148,133.013944,6.19136,0
3757590,K03520.01,135.58607679,177.9285627,5.54241,0
2437149,K03598.01,18.79862195,138.028268,7.4782,0
9715925,K03599.01,6.30828538,134.379945,2.48633,0
9529733,K03600.01,4.80912667,134.07939,7.9331,0
9613070,K03601.01,2.33211505,132.19683,2.96723,0
9967771,K01875.02,0.53835407,131.64999,1.5045,1
10845188,K03602.01,249.36211832,279.658296,8.3559,0
5709103,K07736.01,0.664727127,131.63516,1.561,0
6705026,K03374.01,9.5084871,140.5602,4.372,1
6779726,K03375.01,47.0563327,173.9653,4.807,1
3098843,K03376.02,179.85022331,225.3762426,2.95,0
7288306,K03443.01,96.169569,170.2581,7.496,1
5887393,K07748.01,1.55090374,131.61966,3.028,0
11860395,K03445.01,82.303914,159.0461,15.404,1
5456023,K03521.01,131.97827736,179.588119,7.14981,0
6187888,K07768.01,0.789171236,132.12333,1.734,0
9529744,K01806.02,17.9346606,138.21679,6.25,1
12021387,K03522.01,241.07074582,223.9933126,9.88863,0
8044608,K03523.01,106.17593813,234.6409876,10.4168,0
8760135,K03524.01,184.6467208,151.98458,18.9869,0
4073707,K03525.01,6.282033445,131.590793,8.3777,0
5730394,K03603.01,5.519188936,134.470023,7.1351,0
6956216,K03604.01,4.818863794,131.677655,6.2625,0
6137704,K03605.01,178.26802035,255.351351,5.86461,0
10275074,K03606.01,2.181555909,133.48675,4.41739,0
9110346,K03607.01,0.895276162,131.6225645,3.0518,0
10259301,K03608.01,244.83274973,285.7025679,4.37001,0
2995392,K03379.01,30.4544418,140.76863,6.896,1
3120308,K03380.01,10.26558924,136.49645,3.879,0
9991621,K03382.01,18.9257333,145.5267,6.149,0
8078502,K03383.01,37.8862977,133.03141,5.218,1
2852528,K03446.01,11.9615433,131.895,3.129,0
7032421,K01747.02,0.56683399,131.7800607,0.75,0
10798838,K03449.01,62.127677128,172.0663,5.25005,0
8560940,K03450.01,31.9730649,133.8409,8.872,0
10292238,K03526.01,143.1188694,266.359224,16.8109,0
8733497,K03527.01,76.81985465,188.1256603,5.16249,0
4255422,K03528.01,165.40574995,141.5762383,13.6363,0
9837544,K03529.01,71.661915163,172.9074598,6.33708,0
7877824,K03530.01,9.44942685,136.026498,6.40303,0
6469946,K07781.01,0.715802309,131.690348,1.5586,0
6947164,K03531.01,70.58284717,190.4997847,8.81169,0
6233903,K03609.01,2.995357359,132.796981,6.57901,0
7212066,K03610.01,3.840485025,134.446386,2.8592,0
7212066,K03610.02,1.92027188,132.5246606,2.65,0
6675060,K03611.01,10.443341795,133.62903,3.94077,0
5716508,K07737.01,4.75307877,134.5462132,2.35,0
10518735,K03612.01,19.515013291,136.215942,4.59379,0
6975129,K01628.02,1.772451066,132.08668,2.4592,1
8644365,K03384.02,19.9158863,139.36828,6.191,1
9489947,K03385.01,54.061328105,181.788127,4.48223,0
6960487,K03386.01,34.525990182,150.102207,4.47294,0
6309264,K03387.01,14.2821417,136.32946,2.068,0
7021177,K03452.01,18.64532882,147.207512,3.63893,0
7122259,K03454.01,20.882125422,146.5689626,8.03365,0
6364582,K03456.01,30.8609783,138.31416,4.216,1
6190535,K07769.01,3.652810043,134.7903032,1.5132,0
9834257,K03457.01,15.65134872,132.81191,4.1553,0
9529744,K01806.03,8.37159554,137.68075,5.252,1
10748621,K03532.01,286.1755875,314.101583,16.1025,0
4824268,K03533.01,152.15144795,215.015903,26.8612,0
6527016,K07783.01,0.542636318,131.95581,1.2536,0
6431670,K03534.01,29.911334059,153.595491,7.26916,0
7376500,K03535.01,5.877122485,136.42083,4.71655,0
9636559,K03618.01,10.636305846,139.783159,5.17212,0
8095110,K03619.01,2.1032389,132.868177,6.4774,0
11499263,K03620.01,46.698200933,167.6984656,3.57049,0
10328393,K01905.02,15.99560373,144.2399,3.471,1
9775253,K03621.01,4.39451798,133.62094,2.9527,0
3858988,K03388.01,25.9518795,148.92549,21.569,0
10798605,K03390.01,56.048096688,159.1678042,4.04427,0
5895083,K07751.01,2.25161215,131.54653,2.1,0
9714123,K03392.01,50.35545898,136.9113798,5.51863,0
6118370,K03458.01,14.0328775,138.0603,6.684,1
2717158,K03459.01,13.2226149,144.295,4.337,1
6198256,K07770.01,3.54828691,131.83563,3.281,0
2437112,K03461.01,18.79852,138.02082,4.795,0
7987086,K03536.01,156.51657398,278.137378,12.2259,0
7374746,K03537.01,1.366946478,132.204582,3.37701,0
8668810,K03538.01,313.09275066,424.715381,14.3447,0
6519865,K07782.01,0.566813677,131.78895,2.458,0
8868907,K03539.01,157.32263943,222.900363,21.9232,0
3865298,K03540.01,9.53040216,138.232917,5.95809,0
10091110,K03627.01,4.218512654,133.506768,3.62939,0
10091110,K03627.02,8.529991199,137.654769,3.9954,0
3542574,K03628.01,3.47140045,133.750744,1.55,0
3544694,K03629.01,1.922862476,132.735702,3.4594,0
11521793,K00352.02,16.00747237,142.63787,1.267,1
9085563,K03393.01,54.6493679,176.0447,7.962,1
11337372,K01650.02,100.8276725,216.38757,8.39,1
5952448,K07753.01,0.905675699,132.20066,1.701,0
11874338,K03464.01,15.9750417,135.71533,3.549,0
9763612,K03465.01,16.0505464,141.73408,3.171,1
6199716,K07771.01,0.805267592,132.09128,0.887,0
9468384,K03466.01,11.082622625,746.1967676,6.62584,0
8868364,K03541.01,421.42848194,262.2889053,8.60447,0
10092312,K01823.02,1.096587245,132.51421,3.0287,0
3964545,K03542.01,3.012476415,132.2466206,3.31903,0
9656397,K03543.01,204.74104758,202.871314,20.5357,0
5444491,K07727.01,0.759740194,131.82001,3.252,0
3735629,K03544.01,4.664186517,133.670668,4.0639,0
8244173,K03545.01,1.092066399,132.1028432,2.97608,0
6546508,K03613.01,3.053578643,133.878843,3.22884,0
9886224,K03614.01,2.992662857,131.893219,2.5258,0
3735634,K03615.01,4.664188563,133.670244,3.773,0
5730380,K07738.01,0.954873008,131.851983,1.0613,0
6058875,K03616.01,0.56493412,131.7871403,2.57621,0
10735564,K03617.01,1.674984844,131.793034,4.92134,0
3561464,K03398.01,7.31945294,137.22065,4.881,1
3561464,K03398.02,35.8007112,144.92169,8.219,1
5962509,K07754.01,0.790049989,132.11148,2.794,0
6359802,K03399.01,14.15402615,144.17685,4.115,0
7121885,K03467.01,33.93754213,147.182401,11.1677,0
5213404,K03468.01,20.7057153,139.9803,9.678,1
6205566,K07772.01,3.7228679,134.635,9.557,0
11551692,K01781.03,58.0198583,151.85007,5.348,1
7287391,K03546.01,4.286103033,134.590777,2.6422,0
6756202,K03547.01,290.7778719,393.511387,12.0525,0
10215869,K03548.01,5.017239915,134.490136,4.36126,0
5456319,K07728.01,0.937923475,132.34501,3.164,0
2307206,K03549.01,204.0329342,253.536626,17.5623,0
7025540,K03550.01,2.148219541,132.76673,2.94091,0
7620844,K03551.01,58.621578824,178.5674958,8.52961,0
6677267,K03622.01,3.125821128,134.479684,2.2163,0
7732791,K03623.01,1.032068851,131.8383,2.1344,0
5736801,K07739.01,6.6751871,137.4528,2.372,0
8177798,K03624.01,1.450205839,131.985523,3.6373,0
10489521,K03625.01,3.224486463,131.855925,4.61686,0
12643582,K03626.01,44.14579777,167.392037,4.088,0
9328641,K03400.01,33.3239576,132.58989,37.217,0
5991070,K07756.01,0.94102954,131.9021,4.415,0
5531953,K01681.02,1.992812339,131.70565,2.066,1
